towed_date_	towed_from	towed_by	hour	Minutes	Time	towed_cars_year	towed_make	towed_model	towed_desc	towed_color	towed_misc	towed_agency	towed_reason__FIXED	towed_reason_code	day_of_week_when_towed	Month_when_towed	Year_when_towed
Friday, July 02, 2010	X586 COMMERCIAL ST	BOS TRANS DEPT	9	9:00:00	9:09:00	99	NISS			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	X696 COLUMBUS AVE	BOS TRANS DEPT	8	34:00:00	8:34:00	6	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 02, 2010	326 CAMBRIDGE ST	BOS TRANS DEPT	8	25:00:00	8:25:00	10	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	X326 CAMBRIDGE ST	BOS TRANS DEPT	7	59:00:00	7:59:00	98	CADI			WHI		POLTOW			Friday	July	2010
Friday, July 02, 2010	326 CAMBRIDGE ST	BOS TRANS DEPT	7	50:00:00	7:50:00	9	SUBA			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	599 COLUMBUS AV	BOS TRANS DEPT	7	49:00:00	7:49:00	4	CHEV			BRO		POLTOW			Friday	July	2010
Friday, July 02, 2010	501 BOYLSTON ST	BOS TRANS DEPT	18	54:00:00	18:54:00	1	TOYO			WHT		POLTOW			Friday	July	2010
Friday, July 02, 2010	88 NEWBURY ST	BOS TRANS DEPT	18	53:00:00	18:53:00	5	CHEV			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	126 NEWBURY ST	BOS TRANS DEPT	18	28:00:00	18:28:00	9	HYND			BLU		POLTOW			Friday	July	2010
Friday, July 02, 2010	COPENGER/ 27 PARKER HILL	BOS TRANS DEPT	18	12:00:00	18:12:00	8	HYUN			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	795 COLUMBUS AV	BOS TRANS DEPT	17	51:00:00	17:51:00	2	FORD			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	260 BERKELEY ST	BOS TRANS DEPT	17	48:00:00	17:48:00	98	VOLV			BLU		POLTOW			Friday	July	2010
Friday, July 02, 2010	860 HARRISON AVE	BOS TRANS DEPT	17	9:00:00	17:09:00	1	NISS			BRN		POLTOW			Friday	July	2010
Friday, July 02, 2010	X 750 COLUMBUS AVE	BOS TRANS DEPT	16	45:00:00	16:45:00	2	DODG			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	X 772COLUMBUS AVE	BOS TRANS DEPT	16	35:00:00	16:35:00	95	HOND			WHT		POLTOW			Friday	July	2010
Friday, July 02, 2010	240 STUART ST	BOS TRANS DEPT	14	46:00:00	14:46:00	6	CHRY			BLU		POLTOW			Friday	July	2010
Friday, July 02, 2010	795 COLUMBUS AV	BOS TRANS DEPT	14	43:00:00	14:43:00	96	PONT			RED		POLTOW			Friday	July	2010
Friday, July 02, 2010	230 STUART ST	BOS TRANS DEPT	14	39:00:00	14:39:00	98	NISS			WHT		POLTOW			Friday	July	2010
Friday, July 02, 2010	53 MT EVERETT ST	BOS TRANS DEPT	13	50:00:00	13:50:00	97	CHEV			BLK		POLTOW			Friday	July	2010
Friday, July 02, 2010	989 TREMONT ST	BOS TRANS DEPT	13	49:00:00	13:49:00	99	MAZD			GRN		POLTOW			Friday	July	2010
Friday, July 02, 2010	13 ISLAND ST	BOS TRANS DEPT	13	28:00:00	13:28:00	3	HOND			BLK		POLTOW			Friday	July	2010
Friday, July 02, 2010	108 FULLER ST	BOS TRANS DEPT	13	12:00:00	13:12:00	98	CHEV			BRO		POLTOW			Friday	July	2010
Friday, July 02, 2010	464 MASS AVE	BOS TRANS DEPT	13	2:00:00	13:02:00	95	TOYO			GRN		POLTOW			Friday	July	2010
Friday, July 02, 2010	462 MASS AVE	BOS TRANS DEPT	13	1:00:00	13:01:00	1	HOND			GRY JMC		POLTOW			Friday	July	2010
Friday, July 02, 2010	407 MT VERNON	BOS TRANS DEPT	12	19:00:00	12:19:00	7	TOYO			BLU		POLTOW			Friday	July	2010
Friday, July 02, 2010	BREWSTER ST/ EAST 8TH ST	BOS TRANS DEPT	11	47:00:00	11:47:00	5	NISS			BLK		POLTOW			Friday	July	2010
Friday, July 02, 2010	80 PRINCE ST	BOS TRANS DEPT	11	17:00:00	11:17:00	8	VW			BLK		POLTOW			Friday	July	2010
Friday, July 02, 2010	63 SACHEM ST	BOS TRANS DEPT	11	16:00:00	11:16:00	0	FORD			BRO		POLTOW			Friday	July	2010
Friday, July 02, 2010	325 EAST 8TH STREET SB	BOS TRANS DEPT	10	49:00:00	10:49:00	3	HUMM			GRY		POLTOW			Friday	July	2010
Friday, July 02, 2010	COLUMBUS AVE/ DOUGLAS PK	BOS TRANS DEPT	10	30:00:00	10:30:00	98	TOY			BRO		POLTOW			Friday	July	2010
Friday, July 02, 2010	DEILE/ SEWALL	BOS TRANS DEPT	10	26:00:00	10:26:00	8	HOND			WHI		POLTOW			Friday	July	2010
Friday, July 09, 2010	NR. 229 BERKELEY	BOS TRANS DEPT	9	54:00:00	9:54:00	98	SATN			GRN		POLTOW			Friday	July	2010
Friday, July 09, 2010	15 CONDOR ST	BOS TRANS DEPT	9	45:00:00	9:45:00	10	DODG			BLK		POLTOW			Friday	July	2010
Friday, July 09, 2010	500 BOYLSTON ST	BOS TRANS DEPT	9	41:00:00	9:41:00	6	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	21 CONDOR ST	BOS TRANS DEPT	9	33:00:00	9:33:00	6	FORD			WHI		POLTOW			Friday	July	2010
Friday, July 09, 2010	PARKER HILL AVE/ HARLESTO	BOS TRANS DEPT	9	32:00:00	9:32:00	3	NISS			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	200 FRONTAGE RD	BOS TRANS DEPT	9	30:00:00	9:30:00	92	HOND			GRN		POLTOW			Friday	July	2010
Friday, July 09, 2010	16 HAMLET ST/ MUNI LOT	BOS TRANS DEPT	9	30:00:00	9:30:00	1	JEEP			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	REED ST/ NR	BOS TRANS DEPT	9	0:00:00	9:00:00	98	SATN			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	290 HANOVER ST	BOS TRANS DEPT	8	47:00:00	8:47:00	99	TOY			BLK		POLTOW			Friday	July	2010
Friday, July 09, 2010	276 HANOVER ST	BOS TRANS DEPT	8	41:00:00	8:41:00	8	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	65 CONDOR ST	BOS TRANS DEPT	8	36:00:00	8:36:00	10	MAZD			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	585 COLUMBUS AV	BOS TRANS DEPT	8	19:00:00	8:19:00	7	VW			BLK		POLTOW			Friday	July	2010
Friday, July 09, 2010	X126 N. WASH	BOS TRANS DEPT	7	59:00:00	7:59:00	3	VW			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	77 N. WASH	BOS TRANS DEPT	7	58:00:00	7:58:00	2	MERZ			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	50 CAMDEN ST	BOS TRANS DEPT	18	25:00:00	18:25:00	2	CHEV			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	795 COLUMBUS AV	BOS TRANS DEPT	18	3:00:00	18:03:00	2	TOY			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	795 COLUMBUS AV	BOS TRANS DEPT	17	25:00:00	17:25:00	4	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	795 COLUMBUS AV	BOS TRANS DEPT	16	42:00:00	16:42:00	97	TOYO			BLK		POLTOW			Friday	July	2010
Friday, July 09, 2010	53 HOOKER ST	BOS TRANS DEPT	14	30:00:00	14:30:00	2	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	240 STUART ST	BOS TRANS DEPT	14	20:00:00	14:20:00	3	ACUR			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	2181 WASH	BOS TRANS DEPT	13	40:00:00	13:40:00	93	HOND			PLE		POLTOW			Friday	July	2010
Friday, July 09, 2010	BRAINERD RD/ HARVARD AVE	BOS TRANS DEPT	13	25:00:00	13:25:00	4	HOND			SIL		POLTOW			Friday	July	2010
Friday, July 09, 2010	BINFORD/DEAD EN /A ST	BOS TRANS DEPT	13	0:00:00	13:00:00	4	KIA			WHT		POLTOW			Friday	July	2010
Friday, July 09, 2010	383 K ST	BOS TRANS DEPT	12	53:00:00	12:53:00	4	SAAB			GY		POLTOW			Friday	July	2010
Friday, July 09, 2010	CONGRESS ST/ THOMSON PL	BOS TRANS DEPT	11	58:00:00	11:58:00	1	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	150 S	BOS TRANS DEPT	11	6:00:00	11:06:00	0	HYUN			GRY		POLTOW			Friday	July	2010
Friday, July 09, 2010	W. MULLENS WAY/ HARRISON	BOS TRANS DEPT	10	57:00:00	10:57:00	96	FORD			WHI		POLTOW			Friday	July	2010
Friday, July 09, 2010	5 CONDOR ST	BOS TRANS DEPT	10	16:00:00	10:16:00	7	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 09, 2010	MALCOM X BLVD/ KING ST	BOS TRANS DEPT	10	11:00:00	10:11:00	8	TOY			RED		POLTOW			Friday	July	2010
Friday, July 09, 2010	27 BOSTONIA AVE	BOS TRANS DEPT	10	0:00:00	10:00:00	9	VELO			RED GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	X 135 S.HUNTINGTON AVE	BOS TRANS DEPT	9	43:00:00	9:43:00	5	KIA			WHI		POLTOW			Friday	July	2010
Friday, July 16, 2010	NEW CHARDON @ BULFINCH PL	BOS TRANS DEPT	9	30:00:00	9:30:00	9	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	NR 151 TERRACE ST @ HEATH	BOS TRANS DEPT	8	52:00:00	8:52:00	10	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	NEW CHARDON @ CAMBRIDGE S	BOS TRANS DEPT	8	52:00:00	8:52:00	3	STRN			BLK		POLTOW			Friday	July	2010
Friday, July 16, 2010	X326 CAMBRIDGE ST	BOS TRANS DEPT	8	14:00:00	8:14:00	10	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	126 NEWBURY ST	BOS TRANS DEPT	19	13:00:00	19:13:00	7	TOYO			BLU		POLTOW			Friday	July	2010
Friday, July 16, 2010	338 NEWBURY ST	BOS TRANS DEPT	18	58:00:00	18:58:00	5	NISS			WHT		POLTOW			Friday	July	2010
Friday, July 16, 2010	111 NEWBURY ST	BOS TRANS DEPT	18	39:00:00	18:39:00	98	BMW			WHT		POLTOW			Friday	July	2010
Friday, July 16, 2010	101 NEWBURY ST	BOS TRANS DEPT	18	19:00:00	18:19:00	10	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	41 NEW CHARDON ST	BOS TRANS DEPT	18	12:00:00	18:12:00	99	TOYO			SIL		POLTOW			Friday	July	2010
Friday, July 16, 2010	860 HARRISON AVE	BOS TRANS DEPT	17	48:00:00	17:48:00	98	TOYO			WHT		POLTOW			Friday	July	2010
Friday, July 16, 2010	805 HARRISON AVE	BOS TRANS DEPT	17	48:00:00	17:48:00	92	FORD			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	240 STUART ST	BOS TRANS DEPT	17	32:00:00	17:32:00	1	MERZ			BLU		POLTOW			Friday	July	2010
Friday, July 16, 2010	795 COLUMBUS AV	BOS TRANS DEPT	16	59:00:00	16:59:00	8	HOND			BLK		POLTOW			Friday	July	2010
Friday, July 16, 2010	795 COLUMBUS AV	BOS TRANS DEPT	16	51:00:00	16:51:00	5	HYUN			BLK		POLTOW			Friday	July	2010
Friday, July 16, 2010	58 KNEELAND ST	BOS TRANS DEPT	16	49:00:00	16:49:00	6	HOND			BLK		POLTOW			Friday	July	2010
Friday, July 16, 2010	352 SUMNER ST	BOS TRANS DEPT	15	3:00:00	15:03:00	3	TOYT			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	352 SUMNER ST	BOS TRANS DEPT	15	0:00:00	15:00:00	4	BMW			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	40 ANDERSON ST	BOS TRANS DEPT	14	40:00:00	14:40:00	3	SAAB			RED		POLTOW			Friday	July	2010
Friday, July 16, 2010	40 ANDERSON ST	BOS TRANS DEPT	14	29:00:00	14:29:00	8	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 16, 2010	X PAUL SULLIVAN WAY	BOS TRANS DEPT	14	20:00:00	14:20:00	7	TOYO			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	12 E SPRINGFIELD ST	BOS TRANS DEPT	14	0:00:00	14:00:00	6	TOYO			BLU		POLTOW			Friday	July	2010
Friday, July 16, 2010	X 75 ST ALPHONSUS ST	BOS TRANS DEPT	13	43:00:00	13:43:00	94	LEXU			RED		POLTOW			Friday	July	2010
Friday, July 16, 2010	SURFACE ART/NEW SUDBURY	BOS TRANS DEPT	13	42:00:00	13:42:00	4	CHEV			WHT		POLTOW			Friday	July	2010
Friday, July 16, 2010	E CONCORD/FR GILDAY WAY	BOS TRANS DEPT	13	38:00:00	13:38:00	3	TOYO			GRY		POLTOW			Friday	July	2010
Friday, July 16, 2010	70 FRANKLYN ST	BOS TRANS DEPT	13	23:00:00	13:23:00	8	TOYO			RED		POLTOW			Friday	July	2010
Friday, July 16, 2010	MERRIMAC / X LANCASTER	BOS TRANS DEPT	12	49:00:00	12:49:00	5	NISS			SIL		POLTOW			Friday	July	2010
Friday, July 16, 2010	SURFACE RD/HANOVER	BOS TRANS DEPT	11	37:00:00	11:37:00	2	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 16, 2010	X 135 S.HUNTINGTON AVE	BOS TRANS DEPT	10	36:00:00	10:36:00	0	MERZ			BRN		POLTOW			Friday	July	2010
Friday, July 16, 2010	S.HUNTINGTON @ EVERGREEN	BOS TRANS DEPT	10	29:00:00	10:29:00	98	FORD			BLK		POLTOW			Friday	July	2010
Friday, July 23, 2010	COOPER/SALEM ST	BOS TRANS DEPT	9	47:00:00	9:47:00	7	HOND			WHT		POLTOW			Friday	July	2010
Friday, July 23, 2010	599 COLUMBUS AVE	BOS TRANS DEPT	9	32:00:00	9:32:00	1	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	218 HANOVER ST	BOS TRANS DEPT	9	6:00:00	9:06:00	5	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	63 SACHEM ST	BOS TRANS DEPT	8	44:00:00	8:44:00	92	BUIC			BRN		POLTOW			Friday	July	2010
Friday, July 23, 2010	NEW CHARDON/BULLFINCH	BOS TRANS DEPT	8	22:00:00	8:22:00	99	VW			RED		POLTOW			Friday	July	2010
Friday, July 23, 2010	WESTERN AVE LOT	BOS TRANS DEPT	8	0:00:00	8:00:00	0	JEEP			GLD		POLTOW			Friday	July	2010
Friday, July 23, 2010	599 COLUMBUS AV	BOS TRANS DEPT	7	45:00:00	7:45:00	7	CHRY			BLK		POLTOW			Friday	July	2010
Friday, July 23, 2010	70 LINCOLN ST	BOS TRANS DEPT	7	35:00:00	7:35:00	3	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	336 NEWBURY ST	BOS TRANS DEPT	18	57:00:00	18:57:00	95	VW			GRN		POLTOW			Friday	July	2010
Friday, July 23, 2010	84 NEWBURY ST	BOS TRANS DEPT	18	41:00:00	18:41:00	1	JEEP			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	X 772 COLUMBUS AVE	BOS TRANS DEPT	18	2:00:00	18:02:00	6	KIA	SPO	4	GRN GRN		POLTOW			Friday	July	2010
Friday, July 23, 2010	X 748 COLUMBUS AVE	BOS TRANS DEPT	17	33:00:00	17:33:00	8	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 23, 2010	860 HARRISON AVE	BOS TRANS DEPT	17	15:00:00	17:15:00	2	HOND	CIV	4	GRN GRN		POLTOW			Friday	July	2010
Friday, July 23, 2010	HARRISON @ EAST SPRINGFIE	BOS TRANS DEPT	16	45:00:00	16:45:00	3	MERC	MOU	4	WHT WHT		POLTOW			Friday	July	2010
Friday, July 23, 2010	230 STUART ST	BOS TRANS DEPT	14	49:00:00	14:49:00	3	TOY			BLU		POLTOW			Friday	July	2010
Friday, July 23, 2010	25 BLUE HILL AVE /MINI LO	BOS TRANS DEPT	14	46:00:00	14:46:00	1	PONT			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	100 N WASHINGTON ST	BOS TRANS DEPT	14	15:00:00	14:15:00	5	FORD			BLU		POLTOW			Friday	July	2010
Friday, July 23, 2010	THORNDIKE / REED ST	BOS TRANS DEPT	13	33:00:00	13:33:00	93	MERZ			BRN		POLTOW			Friday	July	2010
Friday, July 23, 2010	136 H ST	BOS TRANS DEPT	12	45:00:00	12:45:00	7	NISS	SEN	4	BLK BLK		POLTOW			Friday	July	2010
Friday, July 23, 2010	40 WATER ST	BOS TRANS DEPT	12	13:00:00	12:13:00	99	FORD			WHT		POLTOW			Friday	July	2010
Friday, July 23, 2010	BATTERY MARCH/MILK	BOS TRANS DEPT	12	6:00:00	12:06:00	0	FORD			WTE		POLTOW			Friday	July	2010
Friday, July 23, 2010	X580 COMMERCIAL ST	BOS TRANS DEPT	10	56:00:00	10:56:00	8	HOND			GRY		POLTOW			Friday	July	2010
Friday, July 23, 2010	15 B/C MCGREEVEY WY	BOS TRANS DEPT	10	17:00:00	10:17:00	3	HOND			BLU		POLTOW			Friday	July	2010
Friday, July 30, 2010	326 COMMERCIAL ST	BOS TRANS DEPT	9	30:00:00	9:30:00	6	ACUR			BLU		POLTOW			Friday	July	2010
Friday, July 30, 2010	580 COMMERCIAL ST	BOS TRANS DEPT	9	30:00:00	9:30:00	0	FORD			WHI		POLTOW			Friday	July	2010
Friday, July 30, 2010	99 WALNUT ST	BOS TRANS DEPT	8	52:00:00	8:52:00	9	LEXU			GRY		POLTOW			Friday	July	2010
Friday, July 30, 2010	CAMBRIDGE ST/ HANCOCK ST	BOS TRANS DEPT	8	38:00:00	8:38:00	10	HOND			WHI		POLTOW			Friday	July	2010
Friday, July 30, 2010	326 CAMBRIDHE ST	BOS TRANS DEPT	8	7:00:00	8:07:00	7	CADI			WHI		POLTOW			Friday	July	2010
Friday, July 30, 2010	X145 ARLINGTON ST	BOS TRANS DEPT	7	34:00:00	7:34:00	2	FORD			GRY		POLTOW			Friday	July	2010
Friday, July 30, 2010	NORTH ST/COMMERCIAL ST	BOS TRANS DEPT	19	6:00:00	19:06:00	9	HOND			BLK		POLTOW			Friday	July	2010
Friday, July 30, 2010	460 HARRISON AV	BOS TRANS DEPT	17	59:00:00	17:59:00	1	VW			RED		POLTOW			Friday	July	2010
Friday, July 30, 2010	18 BOWDOIN ST	BOS TRANS DEPT	17	57:00:00	17:57:00	3	NISS			RED		POLTOW			Friday	July	2010
Friday, July 30, 2010	795 COLUMBUS AV	BOS TRANS DEPT	17	1:00:00	17:01:00	99	VW			GRN		POLTOW			Friday	July	2010
Friday, July 30, 2010	230 STUART ST	BOS TRANS DEPT	15	4:00:00	15:04:00	7	TOY			GRY		POLTOW			Friday	July	2010
Friday, July 30, 2010	X6 SOUTH ST	BOS TRANS DEPT	14	55:00:00	14:55:00	98	BUIC			GRN		POLTOW			Friday	July	2010
Friday, July 30, 2010	SURFACE RD/ SUDBURY	BOS TRANS DEPT	14	19:00:00	14:19:00	2	PONT			WHI		POLTOW			Friday	July	2010
Friday, July 30, 2010	BEACON ST/ RESERVOIR RD	BOS TRANS DEPT	13	45:00:00	13:45:00	91	HOND			BRO		POLTOW			Friday	July	2010
Friday, July 30, 2010	32 SMITH ST/TOUQUISE	BOS TRANS DEPT	12	11:00:00	12:11:00	8	HOND			BLK		POLTOW			Friday	July	2010
Friday, July 30, 2010	257 COMMERCIAL ST	BOS TRANS DEPT	11	33:00:00	11:33:00	0	JEEP			BLU		POLTOW			Friday	July	2010
Friday, July 30, 2010	21 HARTWELL ST	BOS TRANS DEPT	11	30:00:00	11:30:00	93	HOND			GLD		POLTOW			Friday	July	2010
Friday, July 30, 2010	A STREET/ MELCHER ST	BOS TRANS DEPT	11	11:00:00	11:11:00	95	TOY			GRN		POLTOW			Friday	July	2010
Friday, July 30, 2010	15 WOODBINE ST	BOS TRANS DEPT	10	30:00:00	10:30:00	90	TOYT			BLK		POLTOW			Friday	July	2010
Friday, July 30, 2010	NORTH ST/COMMERCIAL ST	BOS TRANS DEPT	10	14:00:00	10:14:00	0	JEEP			BLU		POLTOW			Friday	July	2010
Friday, July 30, 2010	X440 COMMERCIAL ST	BOS TRANS DEPT	10	9:00:00	10:09:00	10	CHWE			BLK		POLTOW			Friday	July	2010
Friday, April 01, 2011	373 WASHINGTON ST	BOSTON TRANS DEPT	11	30:00:00	11:30:00	0	FRHT	CHA	2	WHI WHI	BTD 807	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 01, 2011	766 COMMONWEALTH AV	BOSTONIAN	20	38:00:00	20:38:00	2	VW		4	WHT	BU SECURITY	PRIV	14	CD-14	Friday	April	2011
Friday, April 01, 2011	766 COMMONWEALTH AV	BOSTONIAN	20	25:00:00	20:25:00	2	TOYT	RAV	4	RED	BU SECURITY	PRIV	14	CD-14	Friday	April	2011
Friday, April 08, 2011	575 COMMONWEALTH AV	BOSTONIAN	17	9:00:00	17:09:00	8	JAGU	XJ	12	BLK	BOSTON UNIVERS	PRIV	14	CD-14	Friday	April	2011
Friday, April 08, 2011	84 ATLANTIC AVE	BOSTONIAN	16	24:00:00	16:24:00	10	LAND	RAN	4	BLK	COMMERCIAL AVE	PRIVAT	14	14	Friday	April	2011
Friday, April 15, 2011	914 BEACON ST	BOSTONIAN	23	54:00:00	23:54:00	9	AUDI	A5	4	GRY	PRISCILA MURPH	PRIVAT	14	14	Friday	April	2011
Friday, April 15, 2011	855 COMMONWEALTH AV	BOSTONIAN	20	56:00:00	20:56:00	4	TOYT		4	GRY	BU SECURITY	PRIV	14	CD-14	Friday	April	2011
Friday, April 15, 2011	600 COMMONWEALTH AV	BOSTONIAN	17	39:00:00	17:39:00	1	SAAB	9/5/2013	4	GRY	BU SECURITY	PRIV	14	CD-14	Friday	April	2011
Friday, April 15, 2011	59 BEACON ST	BOSTONIAN	11	35:00:00	11:35:00	2	TOYT	TAC	2	WHI WHI	BOSTON UNIVERS	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 29, 2011	33 HARRIET AGUINIS ARENA	BOSTONIAN	10	49:00:00	10:49:00	8	DOD	CAV	4	BLK	BU SECURITY	PRIVAT	14	CO 14	Friday	April	2011
Friday, August 06, 2010	161 NEWBURY ST	BOSTONIAN	13	56:00:00	13:56:00	5	TOYT		4	BLK	LUKE PAGNOTTI	PRIVAT	14	14	Friday	August	2010
Friday, December 10, 2010	REAR 301 NEWBURY ST	BOSTONIAN	19	29:00:00	19:29:00	5	VOLK	JET		GRY	TORRIS MGMT	PRIVAT	14	CODE 14	Friday	December	2010
Friday, December 17, 2010	236 NEWBURY ST	BOSTONIAN	16	51:00:00	16:51:00	2	FORD	VAN	4	WHT	DEMALOS	PRIVAT	14	14	Friday	December	2010
Friday, December 31, 2010	REAR OF 172 NEWBURY ST	BOSTONIAN	22	11:00:00	22:11:00	3	HOND	CIV		BLU	FORREST MGMT	PRIVAT	14	CODE 14	Friday	December	2010
Friday, December 31, 2010	288 REAR OF NEWBURY STREE	BOSTONIAN	21	8:00:00	21:08:00	0	KIA	SEP	4	RED RED	TAURUS MGMT.	PRIVAT	14	CODE 14	Friday	December	2010
Friday, July 23, 2010	236 NEWBURY ST	BOSTONIAN	11	56:00:00	11:56:00	10	AUDI	S4	4	BLU BLU		POLTOW	14	14	Friday	July	2010
Friday, July 30, 2010	1168 COMMONWEALTH AVE	BOSTONIAN	9	19:00:00	9:19:00	1	BMW	X5	4	BLU BLU	HERB CHAMBERS	PRIVAT	14	CODE 14	Friday	July	2010
Friday, July 30, 2010	1168 COMMONWEALTH AV	BOSTONIAN	8	16:00:00	8:16:00	98	BMW	740	4	BLK BLK	HERB CHAMBERS	PRIV	14	CD 14	Friday	July	2010
Friday, February 11, 2011	142 KENRICK ST	BOSTONIAN TOWING	2	7:00:00	2:07:00	4	ACUR	ATL	4	GRY GRY		PRIVAT	14	14	Friday	February	2011
Friday, July 16, 2010	471 BEACON ST	BOSTONIAN TOWING	2	2:00:00	2:02:00	8	BMW	328	2	BLK BLK		PRIVAT	14	14	Friday	July	2010
Friday, April 29, 2011	114 MT PLEASANT AV	BPD HEADQUARTERS BY AUTO SERV	21	46:00:00	21:46:00		KAWA	BIK		GRN WHI	V843	POLICE	10	CODE 10	Friday	April	2011
Friday, April 02, 2010	40 PORTSMOUTH ST	BRIGHTON	10	30:00:00	10:30:00	5	TOYT	SCI	4	BLU BLU	MARY ELLEN (PR	PRIV	14	CD 14	Friday	April	2010
Friday, April 08, 2011	1255 BOYSLSTON ST	BRIGHTON	9	40:00:00	9:40:00	8	HYUN	TUC	4	BLU	SHELL	PRIVAT	14	14	Friday	April	2011
Friday, April 08, 2011	140 NEWTON ST	BRIGHTON	23	25:00:00	23:25:00	4	NISS	MAX	4	WHT	KJ	PRIVAT	14	14	Friday	April	2011
Friday, April 08, 2011	309 HUNTINGTON STREET	BRIGHTON	21	33:00:00	21:33:00	10	MERZ	GLK	4	WHI WHI	ALPHA MGMT.	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 08, 2011	43 BAY STATE RD	BRIGHTON	16	5:00:00	16:05:00	98	BUIC	LES	4	BLU	ALPHA MNGMNT	PRIV	14	CD-14	Friday	April	2011
Friday, April 09, 2010	4 PRESIDENT TR	BRIGHTON	23	50:00:00	23:50:00	6	TOYT	TAC	4	BLK	ALPHA MGMT	PRIVAT	14	14	Friday	April	2010
Friday, April 15, 2011	25 N BEACON ST	BRIGHTON	2	14:00:00	2:14:00	5	TOYT	SCI		GRY GRY	ALPHA MANAGEME	PRIV	14	CD 14	Friday	April	2011
Friday, April 16, 2010	2016 COMM AVE	BRIGHTON	23	41:00:00	23:41:00	98	CADI		4	BRW	PAUL MORISON	PRIVAT	14	14	Friday	April	2010
Friday, April 16, 2010	1 PRESIDENT TR	BRIGHTON	22	53:00:00	22:53:00	3	HOND	CRV	4	WHT GRN	ALPHA MGMT	PRIVAT	14	CODE 14	Friday	April	2010
Friday, April 16, 2010	126 WARREN ST	BRIGHTON	22	0:00:00	22:00:00	98	JEEP	CHE	4	WHT	ALPHA MGMT	PRIVAT	14	14	Friday	April	2010
Friday, April 22, 2011	56 QUEENSBERRY ST	BRIGHTON	22	32:00:00	22:32:00	0	FORD	TAU	4	BLU	ALPHA MGMT	PRIVAT	14	14	Friday	April	2011
Friday, April 22, 2011	8 ST LUKES ST	BRIGHTON	16	9:00:00	16:09:00	98	HOND	CIV	4	WHT	TJ	PRIVAT	14	14	Friday	April	2011
Friday, April 23, 2010	66 QUEENSBERRY ST	BRIGHTON	22	56:00:00	22:56:00	9	HYUN	HYU	4	WHT	ALPHA MGMT	PRIVAT	14	14	Friday	April	2010
Friday, April 23, 2010	59 LINDEN ST	BRIGHTON	20	57:00:00	20:57:00	5	FORD	CRO	4	WHT	ALPHA MNGMNT	PRIV	14	CD-14	Friday	April	2010
Friday, April 29, 2011	1056 COMM AVE	BRIGHTON	22	46:00:00	22:46:00	95	HOND	PRE		BRO	TJ	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 29, 2011	11 ASHFORD TER	BRIGHTON	21	36:00:00	21:36:00	1	TOYT	CAM		GRY	CRAIG BARTER	PRIVAT	14	CODE 14	Friday	April	2011
